ecoli70,300,9,fixed_c4,0.6714285714285714,0.6428571428571429,0.3076923076923077,34.0,45.0,20.0,25.0,65.0
ecoli70,300,9,fixed_c5,0.6714285714285714,0.6142857142857143,0.2711864406779661,33.0,43.0,16.0,27.0,59.0
ecoli70,300,9,fixed_c6,0.6714285714285714,0.6142857142857143,0.24561403508771928,31.0,43.0,14.0,27.0,57.0
ecoli70,300,9,fixed_c8,0.6714285714285714,0.6142857142857143,0.23214285714285715,30.0,43.0,13.0,27.0,56.0
magic-irri,1000,0,code2022_buggy,0.7843137254901961,0.3333333333333333,0.30612244897959184,73.0,34.0,15.0,68.0,49.0
magic-irri,1000,0,code2022_signfixed,0.7843137254901961,0.6470588235294118,0.23255813953488372,41.0,66.0,20.0,36.0,86.0
magic-irri,1000,0,fixed_c1,0.7843137254901961,0.7254901960784313,0.3148148148148148,46.0,74.0,34.0,28.0,108.0
magic-irri,1000,0,fixed_c2,0.7843137254901961,0.6666666666666666,0.29896907216494845,47.0,68.0,29.0,34.0,97.0
magic-irri,1000,0,fixed_c3,0.7843137254901961,0.6176470588235294,0.2222222222222222,43.0,63.0,18.0,39.0,81.0
magic-irri,1000,0,fixed_c4,0.7843137254901961,0.5882352941176471,0.22077922077922077,45.0,60.0,17.0,42.0,77.0
magic-irri,1000,0,fixed_c5,0.7843137254901961,0.5294117647058824,0.20588235294117646,49.0,54.0,14.0,48.0,68.0
magic-irri,1000,0,fixed_c6,0.7843137254901961,0.5,0.2153846153846154,52.0,51.0,14.0,51.0,65.0
magic-irri,1000,0,fixed_c8,0.7843137254901961,0.37254901960784315,0.2549019607843137,65.0,38.0,13.0,64.0,51.0
magic-irri,1000,1,code2022_buggy,0.8529411764705882,0.37254901960784315,0.17391304347826086,65.0,38.0,8.0,64.0,46.0
magic-irri,1000,1,code2022_signfixed,0.8529411764705882,0.6666666666666666,0.1282051282051282,35.0,68.0,10.0,34.0,78.0
magic-irri,1000,1,fixed_c1,0.8529411764705882,0.7450980392156863,0.2830188679245283,46.0,76.0,30.0,26.0,106.0
magic-irri,1000,1,fixed_c2,0.8529411764705882,0.7156862745098039,0.1797752808988764,35.0,73.0,16.0,29.0,89.0
magic-irri,1000,1,fixed_c3,0.8529411764705882,0.6764705882352942,0.12658227848101267,34.0,69.0,10.0,33.0,79.0
magic-irri,1000,1,fixed_c4,0.8529411764705882,0.5980392156862745,0.12857142857142856,42.0,61.0,9.0,41.0,70.0
magic-irri,1000,1,fixed_c5,0.8529411764705882,0.5882352941176471,0.13043478260869565,43.0,60.0,9.0,42.0,69.0
